PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,SortKey,GameID,PGN
ULwK5,6B1/p1k2p2/4p2P/2p5/6P1/P7/n1p2r2/4R2K b - - 0 32,c2c1q e1c1 a2c1 h6h7,1395,74,96,24089,advancedPawn advantage endgame short,https://lichess.org/uGv6Dx8k/black#63,,2312544,uGv6Dx8k,1. e4 c5 2. Nf3 Nc6 3. Bc4 e6 4. d4 cxd4 5. Nxd4 Nf6 6. O-O Nxe4 7. Qf3 Nd6 8. Nxc6 bxc6 9. Bb3 Be7 10. c4 Ba6 11. Na3 Nf5 12. Bd2 Nd4 13. Qg3 Bxa3 14. Qxg7 Ne2+ 15. Kh1 Rf8 16. bxa3 d5 17. Ba4 Qd7 18. Bh6 O-O-O 19. Qe5 Bxc4 20. Rab1 Qc7 21. Qxc7+ Kxc7 22. Bxf8 Rxf8 23. Rfe1 Nc3 24. Rb4 c5 25. Rxc4 dxc4 26. Bc2 Nxa2 27. Bxh7 Rd8 28. g4 Rd2 29. Bg8 Rxf2 30. h4 c3 31. h5 c2 32. h6 *
LarSA,2b2rk1/5ppp/2pp2q1/2p5/1P2Pn2/r1N5/5PPP/2RQRBK1 w - - 0 19,b4c5 f4h3 g1h1 h3f2,1973,75,95,13574,crushing deflection kingsideAttack middlegame pin short,https://lichess.org/3ngBHTED#36,Scotch_Game Scotch_Game_Classical_Variation,1289530,3ngBHTED,1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Bc5 5. Be3 Bb6 6. Nxc6 bxc6 7. Bxb6 cxb6 8. c4 Qf6 9. Nc3 Ne7 10. Rc1 O-O 11. Be2 d6 12. O-O Ng6 13. Re1 Nf4 14. Bf1 Qg6 15. b4 a5 16. a3 axb4 17. axb4 Ra3 18. c5 bxc5 *
ceGZk,4Q3/1R3ppk/p6p/3p4/3q4/5P2/P3RKPP/2r5 w - - 5 30,e8e3 d4h4 g2g3 h4h2,1501,75,96,14764,endgame mate mateIn2 short,https://lichess.org/w1W8tf4C#58,,1417344,w1W8tf4C,1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 a6 5. Nc3 Nf6 6. Bc4 e6 7. O-O Nc6 8. Nxc6 bxc6 9. Re1 Bb7 10. Bg5 Be7 11. e5 Nd5 12. Bxe7 Qxe7 13. Nxd5 cxd5 14. exd6 Qxd6 15. f3 O-O 16. Bb3 Rac8 17. c4 Qb6+ 18. c5 Rxc5 19. Qd4 Re8 20. Ba4 Rec8 21. b4 e5 22. bxc5 Rxc5 23. Rab1 Qa5 24. Qxe5 h6 25. Qe8+ Kh7 26. Bc2+ Rxc2 27. Rxb7 Qd2 28. Re2 Rc1+ 29. Kf2 Qd4+ *
7mQ5N,r2q1rk1/p1pnb1pp/2ppb3/5p2/2P1PB2/2N5/PPQ1BPPP/R4RK1 w - - 0 12,f4g3 f5f4 g3f4 f8f4,1529,75,94,14683,advantage middlegame short trappedPiece,https://lichess.org/NgLOJ56f#22,Philidor_Defense Philidor_Defense_Exchange_Variation,1380202,NgLOJ56f,1. e4 e5 2. Nf3 d6 3. d4 exd4 4. Nxd4 Nc6 5. Nxc6 bxc6 6. c4 Nf6 7. Nc3 Be7 8. Be2 O-O 9. O-O Be6 10. Bf4 Nd7 11. Qc2 f5 *
NJKQB,5rk1/5qp1/2p1p2p/3b4/R2P4/P3Q1RP/5PP1/6K1 w - - 1 39,e3h6 f7f2 g1h2 f2g3 h2g3 g7h6,1471,74,96,18560,advantage endgame fork long,https://lichess.org/teFsAAme#76,,1781760,teFsAAme,1. d4 d5 2. c4 Nf6 3. Nc3 dxc4 4. e3 e6 5. Bxc4 Bb4 6. Qa4+ Nc6 7. a3 Bxc3+ 8. bxc3 O-O 9. Nf3 Bd7 10. Qc2 h6 11. O-O a6 12. Bd2 Na5 13. Ba2 b5 14. e4 Nc4 15. Bb1 Nh7 16. e5 f5 17. exf6 Nxf6 18. Ne5 Nxd2 19. Qxd2 Qe7 20. Ng6 Qf7 21. Nxf8 Rxf8 22. Bd3 Nd5 23. c4 bxc4 24. Bxc4 Nb6 25. Bb3 Bc6 26. Rac1 Ba8 27. Rc3 Qg6 28. Rg3 Qf6 29. Qe3 Nd5 30. Bxd5 Bxd5 31. Rc1 c6 32. h3 a5 33. Rc5 a4 34. Ra5 Bb3 35. Ra7 Rf7 36. Ra8+ Rf8 37. Ra6 Bd5 38. Rxa4 Qf7 *
57vx0,4r1k1/p2n1ppp/bpp2q2/3p4/3P1BP1/2PN1P2/PP2N2P/2KR1B1R w - - 1 20,d3e5 a6e2 f1e2 f6f4,1708,75,97,17998,advantage capturingDefender middlegame short,https://lichess.org/JAzGjHn2#38,,1745806,JAzGjHn2,1. e4 e5 2. Nf3 Nf6 3. d4 Nxe4 4. Qe2 d5 5. Nxe5 Bd6 6. Nd3 O-O 7. f3 Nc5 8. Nxc5 Re8 9. Be3 Bf4 10. Bxf4 Rxe2+ 11. Bxe2 Qh4+ 12. g3 Qh3 13. Bf1 Qf5 14. Nd3 c6 15. Nc3 Nd7 16. O-O-O b6 17. g4 Qf6 18. Ne2 Ba6 19. c3 Re8 *
xFGVl,7k/pp1q1p1p/3b1p2/2pQ1N2/3P2P1/7P/PPP2PK1/4r3 b - - 0 22,e1e6 d4c5 d7b5 f5d6,1642,72,96,17208,advantage endgame short,https://lichess.org/zgQHRX4J/black#43,,1651968,zgQHRX4J,1. e4 e6 2. Nf3 d5 3. exd5 exd5 4. d4 Nf6 5. Bd3 Bd6 6. O-O O-O 7. Bg5 Bg4 8. Nc3 c6 9. h3 Bh5 10. g4 Bg6 11. Ne5 Bxd3 12. Qxd3 Nbd7 13. Nxd7 Qxd7 14. Bxf6 gxf6 15. Rae1 Rae8 16. Ne2 Kh8 17. Qf3 Re6 18. Ng3 Rfe8 19. Nf5 Rxe1 20. Rxe1 Rxe1+ 21. Kg2 c5 22. Qxd5 *
BrA7Z,8/P1p2Q1p/1B1p3r/1P2p1k1/2B1Pp2/5P1q/R6b/5R1K w - - 5 40,a2g2 h2g3 h1g1 h3h1,1509,74,92,14078,discoveredAttack mate mateIn2 middlegame short,https://lichess.org/vmGSkTfQ#78,,1295176,vmGSkTfQ,1. Nf3 Nf6 2. d4 g6 3. c4 Bg7 4. Nc3 O-O 5. e4 d6 6. Be2 e5 7. O-O Nc6 8. d5 Ne7 9. Ne1 Nd7 10. Be3 f5 11. f3 f4 12. Bf2 g5 13. Nb5 a6 14. Na7 Nf6 15. Nxc8 Rxc8 16. c5 g4 17. c6 bxc6 18. Bxa6 Rb8 19. dxc6 Nxc6 20. Bc4+ Kh8 21. Nd3 gxf3 22. gxf3 Nb4 23. a3 Nxd3 24. Qxd3 Ne8 25. b4 Rf6 26. Kh1 Rh6 27. Bg1 Bf6 28. b5 Bh4 29. a4 Bg3 30. Ra2 Qh4 31. a5 Nf6 32. a6 Nd7 33. a7 Ra8 34. Qd5 Nb6 35. Qb7 Qh3 36. Bxb6 Bxh2 37. Qxa8+ Kg7 38. Qg8+ Kf6 39. Qf7+ Kg5 *
go8LF,rn1q1rk1/pp4p1/2p2npp/2b5/4p3/2N3P1/PPP1Q1BP/R1B2R1K b - - 1 14,f8e8 e2c4 g8h7 c4c5,1323,77,97,13524,advantage fork master opening short,https://lichess.org/wZEHSck9/black#27,Hungarian_Opening Hungarian_Opening_Slav_Formation,1311828,wZEHSck9,1. g3 d5 2. Bg2 c6 3. d3 Nf6 4. Nc3 Bf5 5. Nh3 e6 6. e4 Bg6 7. f4 h6 8. O-O Bc5+ 9. Kh1 O-O 10. f5 exf5 11. Nf4 fxe4 12. Nxg6 fxg6 13. dxe4 dxe4 14. Qe2 *
lvwgd,3r2k1/1p3p1p/pq3PRP/n7/P7/8/BP4Q1/5K2 b - - 0 34,h7g6 g2g6 g8h8 g6g7,1550,76,96,18797,endgame mate mateIn2 pin short,https://lichess.org/D81dAoda/black#67,,1804512,D81dAoda,1. d4 d5 2. c4 Nf6 3. Nc3 g6 4. Bg5 Bg7 5. e3 dxc4 6. Bxc4 O-O 7. Nge2 Bf5 8. O-O Nc6 9. f3 Bd7 10. e4 a6 11. Rc1 Bc8 12. a4 Nh5 13. g4 Nf6 14. e5 Ne8 15. h4 Na5 16. Ba2 c6 17. h5 Qc7 18. h6 Bh8 19. f4 e6 20. Ne4 c5 21. Rxc5 Qb6 22. Qd2 Nc6 23. Bf6 Nxf6 24. Nxf6+ Bxf6 25. exf6 Bd7 26. f5 exf5 27. gxf5 Rad8 28. Nf4 Bxf5 29. Rxf5 Rxd4 30. Rg5 Rxf4+ 31. Kg2 Rxf1 32. Kxf1 Rd8 33. Qg2 Na5 34. Rxg6+ *
uV53U,2r5/1p1k1p2/4q3/3Np3/p3P3/P3PQ2/1P6/1K6 b - - 3 38,e6c6 f3f7 d7d6 f7e7,1497,75,95,17122,endgame mate mateIn2 short,https://lichess.org/rr5OLiXE/black#75,,1626590,rr5OLiXE,1. d4 Nf6 2. c4 d6 3. Nf3 g6 4. Nc3 Bg7 5. Bd2 O-O 6. Qc1 Nbd7 7. Bh6 c6 8. Bxg7 Kxg7 9. e3 a5 10. Qc2 c5 11. Bd3 e6 12. O-O-O a4 13. a3 d5 14. h4 Nb6 15. cxd5 cxd4 16. Nxd4 Nbxd5 17. h5 Nxh5 18. Rxh5 gxh5 19. Bxh7 Rh8 20. Be4 Nxc3 21. Qxc3 Qf6 22. g4 Bd7 23. Kb1 Rac8 24. Qd2 hxg4 25. Rg1 e5 26. Ne2 Rhd8 27. Qe1 Bf5 28. f3 Bxe4+ 29. fxe4 Qc6 30. Rxg4+ Kf8 31. Nc3 Qe6 32. Qg3 Qb3 33. Rg8+ Ke7 34. Qg5+ Kd7 35. Qf5+ Qe6 36. Rxd8+ Rxd8 37. Qf3 Rc8 38. Nd5 *
fBBYt,8/1p2p3/p4k2/P2PN1p1/1P1K3p/6nP/6P1/1b3B2 w - - 1 50,f1c4 g3f5 d4c5 f6e5,1540,75,94,18010,crushing deflection endgame master short,https://lichess.org/HGd6VOe7#98,,1692940,HGd6VOe7,1. e4 d6 2. Nf3 g6 3. d4 Bg7 4. Bd3 c5 5. c3 cxd4 6. cxd4 Nc6 7. d5 Ne5 8. Be2 Nxf3+ 9. Bxf3 Nf6 10. Nc3 O-O 11. O-O a6 12. Be3 Bd7 13. Rc1 Rc8 14. Re1 h5 15. h3 Qa5 16. a3 Nh7 17. Bd4 Rc4 18. Bxg7 Kxg7 19. Be2 Rcc8 20. Qd4+ Kg8 21. Qe3 Qc5 22. Qh6 Qb6 23. b4 Qd4 24. Red1 Qf6 25. Qe3 Rc7 26. Na2 Rfc8 27. Rxc7 Rxc7 28. Rc1 Rxc1+ 29. Qxc1 Kg7 30. Nc3 Qd4 31. Qc2 Ng5 32. Qd3 Qxd3 33. Bxd3 f6 34. f3 Nf7 35. Kf2 g5 36. Be2 h4 37. Ke3 Nh8 38. Nd1 Ng6 39. Bf1 Ba4 40. Nb2 Bb3 41. Kd4 Nf4 42. Kc3 Ba2 43. a4 f5 44. a5 fxe4 45. fxe4 Kf6 46. Kd4 Bb1 47. Nc4 Nh5 48. e5+ dxe5+ 49. Nxe5 Ng3 *
BS2fp,7r/8/2p1p1k1/2b2p2/R3n3/5RPP/P3QP1K/q7 w - - 0 42,a4e4 h8h3 h2h3 a1h1,1365,77,97,14744,attraction endgame mate mateIn2 sacrifice short,https://lichess.org/o4UBHOIK#82,,1430168,o4UBHOIK,1. e4 d5 2. exd5 Qxd5 3. Nf3 Nf6 4. Nc3 Qd8 5. d4 Bg4 6. h3 Bh5 7. Be2 e6 8. O-O Be7 9. Be3 O-O 10. Ng5 Bxe2 11. Nxe2 h6 12. Nf3 c6 13. Qd2 Qb6 14. b3 Nd5 15. Bxh6 gxh6 16. Qxh6 Qd8 17. c4 Nc7 18. Ng3 f5 19. Nh5 Rf7 20. Ne5 Rh7 21. Qg6+ Kh8 22. Nf7+ Rxf7 23. Qxf7 Qf8 24. Qg6 Nd7 25. Rae1 Nf6 26. Nxf6 Qxf6 27. Qh5+ Kg7 28. Re3 Rh8 29. Rg3+ Kf8 30. Qe2 Qxd4 31. Rd1 Qf6 32. Rd7 Na6 33. Rxb7 Kf7 34. Rxa7 Nc5 35. b4 Ne4 36. Rf3 Kg6 37. Ra5 Qa1+ 38. Kh2 Bd6+ 39. g3 Bxb4 40. Ra4 Bd6 41. c5 Bxc5 *
jAGRV,8/1p1R1p1p/1b3pk1/p6r/P3KP1r/1NP5/1P6/4R3 w - - 8 31,d7b7 h5e5 e4f3 e5e1,1609,76,96,15894,advantage endgame master pin short skewer,https://lichess.org/8LaQb3iN#60,,1525824,8LaQb3iN,1. e4 e6 2. d4 d5 3. Nd2 dxe4 4. Nxe4 Nd7 5. Nf3 Ngf6 6. Bd3 Nxe4 7. Bxe4 Nf6 8. Bd3 c5 9. Bb5+ Bd7 10. Bxd7+ Qxd7 11. Bg5 cxd4 12. Bxf6 gxf6 13. Qxd4 Qxd4 14. Nxd4 Bc5 15. Nb3 Bb6 16. Ke2 Ke7 17. c3 a5 18. a4 Rhg8 19. g3 Rg5 20. f4 Rh5 21. Rad1 Rg8 22. Kf3 e5 23. h4 Ke6 24. g4 e4+ 25. Kxe4 Rxg4 26. Kf3 Rgxh4 27. Rhe1+ Kf5 28. Rd5+ Kg6 29. Rd7 Rh3+ 30. Ke4 R3h4 *
pVwyE,2r5/1p2pkb1/p6p/1n3p2/3P1N2/BP2P2P/P5P1/R5K1 w - - 3 26,a3c5 c8c5 d4c5 g7a1,1518,74,96,21413,advantage endgame short,https://lichess.org/jdlTDwkQ#50,,2055648,jdlTDwkQ,1. d4 d5 2. c4 c6 3. cxd5 cxd5 4. Nc3 Nf6 5. Nf3 Nc6 6. e3 g6 7. Bd3 Bg7 8. O-O O-O 9. h3 Be6 10. Qb3 Na5 11. Qc2 h6 12. Ne5 Rc8 13. Qd2 Nc4 14. Qe2 a6 15. f4 Nd7 16. f5 Ndxe5 17. fxe6 Nxd3 18. exf7+ Rxf7 19. Rxf7 Kxf7 20. Qxd3 Qb6 21. Nxd5 Qe6 22. Nf4 Qf5 23. Qxf5+ gxf5 24. b3 Nd6 25. Ba3 Nb5 *
U7IuZ,8/5k2/R6P/5bK1/1P1r4/5p2/5P2/8 b - - 3 59,d4d5 a6f6 f7g8 f6f5,1253,76,97,16289,crushing endgame short,https://lichess.org/hGi5UApV/black#117,,1580033,hGi5UApV,1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Nf3 dxe4 5. Ng5 Bb4 6. Bb5+ c6 7. Be2 Qa5 8. Bd2 Bxc3 9. bxc3 h6 10. Nh3 e5 11. c4 Qc7 12. dxe5 Qxe5 13. Nf4 g5 14. Nh5 Nxh5 15. Bxh5 g4 16. Bxf7+ Kxf7 17. O-O Bf5 18. Bb4 Nd7 19. Qd2 Rhd8 20. Qxh6 Rh8 21. Qd6 c5 22. Qxe5 Nxe5 23. Bxc5 Rag8 24. Bd4 Nf3+ 25. gxf3 gxf3+ 26. Kh1 Rh7 27. Rg1 Rd8 28. c3 Bh3 29. Rg5 Bg2+ 30. Kg1 Rd6 31. Rb1 b6 32. Rbb5 Rdh6 33. Rbf5+ Ke7 34. Be5 Rc6 35. Bd4 Rxc4 36. Re5+ Kd7 37. Rxe4 Ra4 38. Rd5+ Kc6 39. Rg5 Rxa2 40. Re6+ Kd7 41. Re1 Re7 42. Rxe7+ Kxe7 43. Re5+ Kd6 44. Re1 Kd5 45. h4 Bh3 46. Kh2 Re2 47. Ra1 Bf5 48. Rxa7 b5 49. Kg3 Be4 50. h5 Re1 51. h6 Rg1+ 52. Kh2 Rg2+ 53. Kh3 Bf5+ 54. Kh4 b4 55. Ra5+ Ke6 56. cxb4 Rg4+ 57. Kh5 Rxd4 58. Ra6+ Kf7 59. Kg5 *
NZOqV,r4rk1/2p1qpp1/p1pbp1n1/7Q/1P1PN3/2P5/PB3P2/2K4R b - - 3 30,f8b8 h5h7 g8f8 h7h8 g6h8 h1h8,1229,74,95,20076,backRankMate long mate mateIn3 middlegame sacrifice,https://lichess.org/lh4f77t8/black#59,,1907220,lh4f77t8,1. d4 d5 2. e3 Bf5 3. Bd3 Qd7 4. h3 Nc6 5. Nf3 Bg6 6. Bb5 a6 7. Ne5 Qd6 8. Nxg6 Qxg6 9. Bxc6+ bxc6 10. Rg1 e6 11. Nd2 Bd6 12. c3 Bh2 13. Rf1 Qxg2 14. Qa4 Ne7 15. b4 O-O 16. Bb2 Qxh3 17. O-O-O Bd6 18. Qc2 Qh6 19. Rg1 Nf5 20. e4 dxe4 21. Qxe4 Ne7 22. Rh1 Qg6 23. Qf3 Nf5 24. Rdg1 Qf6 25. Ne4 Qe7 26. Rh3 Nh4 27. Qg4 Ng6 28. Rxh7 Kxh7 29. Rh1+ Kg8 30. Qh5 *
B3wSt,2rr2k1/5ppp/p7/1pn1qP2/1Q6/1P1p1BP1/P4P1P/2RR2K1 b - - 3 26,e5f5 f3g4 f5d5 g4c8,1690,74,96,14721,advantage middlegame short skewer,https://lichess.org/PeWWgnKF/black#51,,1413216,PeWWgnKF,1. e4 c5 2. Nf3 a6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 e5 6. Nf5 d5 7. Bd3 Bxf5 8. exf5 e4 9. Be2 d4 10. Nb1 Nc6 11. O-O Bd6 12. Nd2 O-O 13. Nc4 Bb8 14. Bg5 Qc7 15. g3 Nd7 16. Bf4 Qc8 17. Bxb8 Qxb8 18. Qd2 b5 19. Na5 Nxa5 20. Qxa5 Qe5 21. Rfd1 Rfd8 22. Qb4 Nc5 23. b3 d3 24. cxd3 exd3 25. Bf3 Rac8 26. Rac1 *
6o7W8,8/2p3k1/pp1p1brp/3PqB2/3pP2P/3P4/PP1Q3K/5R2 w - - 1 29,d2f4 e5f4 f1f4 f6e5 h2h3 e5f4 f5g6 g7g6,1196,75,94,16684,attraction clearance crushing endgame pin veryLong,https://lichess.org/tsGWrP8J#56,,1568296,tsGWrP8J,1. c4 g6 2. Nc3 Bg7 3. g3 Nf6 4. Bg2 O-O 5. e4 e5 6. Nge2 Nc6 7. O-O a6 8. d3 b6 9. h3 Bb7 10. f4 d6 11. Kh2 Re8 12. f5 Qd7 13. Bg5 h6 14. Bxf6 Bxf6 15. fxg6 Kg7 16. gxf7 Kxf7 17. Nd5 Re6 18. Rf5 Rg8 19. Qd2 Rg6 20. Raf1 Nd4 21. Nxd4 exd4 22. h4 Bxd5 23. cxd5 Re5 24. Bh3 Qe7 25. Rh5 Rxh5 26. Be6+ Kg7 27. Bf5 Rxh4+ 28. gxh4 Qe5+ *
IKRui,r4rk1/p2n1ppp/2Q1b3/q7/1p2P1P1/2NB3P/PPP5/2KR1R2 w - - 0 20,c6a4 a5g5 c1b1 b4c3,1629,73,95,14365,crushing middlegame short,https://lichess.org/LSCmmtcY#38,,1364675,LSCmmtcY,1. d4 d6 2. e4 Nf6 3. Nc3 c6 4. f4 Qa5 5. Bd3 e5 6. dxe5 dxe5 7. fxe5 Ng4 8. Nf3 Bc5 9. Rf1 O-O 10. h3 Ne3 11. Bxe3 Bxe3 12. Qe2 Bf4 13. Qf2 Nd7 14. g3 Bxe5 15. Nxe5 Nxe5 16. g4 Be6 17. O-O-O b5 18. Qc5 Nd7 19. Qxc6 b4 *
B0ZNe,8/p2bkp2/4pr2/2pR4/5r2/2PB4/P2KR1PP/8 b - - 0 29,f4a4 d5d7 e7d7 d3b5 d7d6 b5a4,1285,75,96,23975,advantage attraction endgame fork long master masterVsMaster sacrifice,https://lichess.org/HmGz0562/black#57,,2301600,HmGz0562,1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. Bg5 Bb4 5. e5 h6 6. Bd2 Bxc3 7. bxc3 Ne4 8. Qg4 g6 9. Bd3 Nxd2 10. Kxd2 c5 11. Nf3 Nc6 12. Qf4 cxd4 13. cxd4 g5 14. Qf6 Qxf6 15. exf6 g4 16. Ne5 Nxd4 17. Nxg4 h5 18. Ne5 Rh6 19. Rab1 Rxf6 20. f3 Ke7 21. Rhe1 Nc6 22. Nxc6+ bxc6 23. Rb4 Bd7 24. Rh4 Rg8 25. Re2 c5 26. c3 Rg5 27. f4 Rg4 28. Rxh5 Rgxf4 29. Rxd5 *
MsTqt,6r1/2kp4/p1q1pp2/1pb4p/5pPQ/2R4P/PPP2P2/4R1K1 w - - 4 26,b2b4 c5f2 h4f2 c6c3,1296,76,95,18185,advantage discoveredAttack endgame pin short,https://lichess.org/WURB2T5Q#50,,1727575,WURB2T5Q,1. e4 e6 2. d3 c5 3. Nd2 Nc6 4. Ngf3 a6 5. g3 Nf6 6. Bg2 b5 7. O-O Bb7 8. Nb3 Qc7 9. Nxc5 Bxc5 10. d4 Ba7 11. e5 Ng4 12. h3 Ngxe5 13. dxe5 Nxe5 14. Bf4 f6 15. Re1 g5 16. Nxe5 gxf4 17. Bxb7 Qxb7 18. Qh5+ Kd8 19. Nf7+ Kc7 20. Nxh8 Rxh8 21. g4 Qf3 22. Qh4 Rg8 23. Rad1 h5 24. Rd3 Qc6 25. Rc3 Bc5 *
8szH0,1r4k1/2p2p1p/3p1Qp1/p2B1b2/2P5/8/q5PP/4R1K1 b - - 1 27,b8f8 d5f7 f8f7 e1e8 f7f8 f6f8,1712,77,97,14498,endgame long mate mateIn3 sacrifice,https://lichess.org/zIPjmwMm/black#53,,1406306,zIPjmwMm,1. d4 Nf6 2. c4 g6 3. Nf3 Bg7 4. Nc3 d6 5. e3 O-O 6. b3 Nc6 7. Bb2 Ne8 8. Be2 e5 9. dxe5 Nxe5 10. Nxe5 Bxe5 11. f4 Bg7 12. O-O Nf6 13. Bf3 Re8 14. Re1 a5 15. Nd5 Nxd5 16. Bxg7 Nxe3 17. Qd2 Nxc4 18. Rxe8+ Qxe8 19. bxc4 Kxg7 20. Re1 Qa4 21. Qd4+ Kg8 22. Bd1 Qc6 23. f5 Bxf5 24. Bf3 Qa4 25. Bxb7 Rb8 26. Bd5 Qxa2 27. Qf6 *
Db5Fv,r5rk/5p1p/p2p1PpQ/1p6/3qB3/5R2/PP4PP/2R4K b - - 0 29,d4e4 h6h7 h8h7 f3h3 e4h4 h3h4,1439,76,97,19156,attraction endgame long mate mateIn3 sacrifice,https://lichess.org/fhZb48IT/black#57,,1858132,fhZb48IT,1. e4 c5 2. f4 Nc6 3. Nf3 d6 4. Bc4 Nf6 5. d3 e6 6. c3 Be7 7. O-O O-O 8. Qe1 a6 9. Qg3 b5 10. Bb3 Bb7 11. Bc2 Nh5 12. Qh3 g6 13. d4 cxd4 14. cxd4 Qb6 15. Be3 Qc7 16. Nc3 Bc8 17. Rac1 e5 18. f5 Nf4 19. Bxf4 exf4 20. Qh6 Bf6 21. Nd5 Qd8 22. Nxf6+ Qxf6 23. Qxf4 Nxd4 24. Nxd4 Qxd4+ 25. Kh1 Bb7 26. f6 Kh8 27. Qh6 Rg8 28. Rf3 Bxe4 29. Bxe4 *
h06AQ,1R6/1Pr2ppk/7p/8/1r2R3/7P/1P3PPK/8 b - - 2 42,b4e4 b8h8 h7h8 b7b8q h8h7 b8c7,1455,74,95,13802,advancedPawn attraction crushing endgame fork long promotion rookEndgame,https://lichess.org/w6MjUPO6/black#83,,1311190,w6MjUPO6,1. e3 d5 2. d4 Nc6 3. Nf3 Bg4 4. Nc3 Nf6 5. h3 Bh5 6. Be2 e6 7. a3 Bd6 8. Ne5 Bxe2 9. Qxe2 Nxe5 10. dxe5 Bxe5 11. O-O O-O 12. Bd2 d4 13. exd4 Bxd4 14. Rad1 a6 15. Be3 c5 16. Qc4 b6 17. Bxd4 cxd4 18. Rxd4 Qc8 19. Qxc8 Raxc8 20. Rfd1 e5 21. R4d2 h6 22. Rd6 Rb8 23. Na4 b5 24. Nc5 a5 25. Na6 Rbc8 26. c3 Ne4 27. R6d5 Nf6 28. Rxe5 Ra8 29. Nc5 Rfc8 30. Nd7 Nxd7 31. Rxd7 b4 32. axb4 axb4 33. cxb4 Ra1+ 34. Kh2 Ra2 35. Ree7 Rf8 36. Re2 Ra4 37. Rb7 Rc8 38. b5 Rb4 39. b6 Rc6 40. Rb8+ Kh7 41. b7 Rc7 42. Re4 *
PEPiN,2r3k1/q4pp1/4pb1p/3p4/3P4/1PPQ3P/3N1PP1/1R4K1 w - - 5 23,f2f4 c8c3 d3c3 f6d4 g1h1 d4c3,1438,74,96,12739,attraction crushing endgame fork long sacrifice,https://lichess.org/X9vQYuMY#44,,1222944,X9vQYuMY,1. e4 c6 2. d4 d5 3. exd5 cxd5 4. Bd3 Nc6 5. Nf3 Bg4 6. c3 e6 7. h3 Bxf3 8. Qxf3 Nf6 9. Bg5 Be7 10. Nd2 O-O 11. O-O a6 12. a4 b5 13. axb5 axb5 14. Bxb5 Qb6 15. Rxa8 Rxa8 16. Bxc6 Qxc6 17. Bxf6 Bxf6 18. Qd3 Rb8 19. Rb1 h6 20. b3 Qb6 21. Qc2 Rc8 22. Qd3 Qa7 *
ugpuB,3r2k1/p3bppp/1pp1q3/3rP3/8/P1B3Q1/1PP3PP/4RR1K b - - 4 24,d8d7 f1f6 e7f6 e5f6,1837,75,95,14001,advantage middlegame pin sacrifice short,https://lichess.org/LIH6CFAP/black#47,,1330095,LIH6CFAP,1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. f4 Bf5 5. Bd3 Bxd3 6. Qxd3 Nb6 7. Nf3 e6 8. O-O Be7 9. Nbd2 O-O 10. Qe2 dxe5 11. dxe5 Nc6 12. Ne4 Nd4 13. Nxd4 Qxd4+ 14. Kh1 Rad8 15. Nc3 Qc4 16. Qf3 Nd5 17. Bd2 Nxc3 18. Bxc3 c6 19. f5 exf5 20. Qxf5 Qe6 21. Qf2 b6 22. a3 Rd5 23. Rae1 Rfd8 24. Qg3 *
3lvEQ,r2qrk2/1bpnn1pB/p3Q2p/8/p1PP4/B3P3/5PPP/R4RK1 b - - 0 19,d7f6 h7g6 b7d5 c4d5,1738,71,94,13137,crushing middlegame pin short,https://lichess.org/xOji1ICc/black#37,Queens_Pawn_Game Queens_Pawn_Game_Other_variations,1234878,xOji1ICc,1. d4 d5 2. e3 e6 3. c4 Nf6 4. Nc3 Bb4 5. a3 Bxc3+ 6. bxc3 dxc4 7. Bxc4 a6 8. Nf3 b5 9. Bd3 Bb7 10. O-O Nbd7 11. a4 bxa4 12. Ba3 Nd5 13. c4 Ne7 14. Ng5 h6 15. Qh5 O-O 16. Qh3 Re8 17. Bh7+ Kf8 18. Nxe6+ fxe6 19. Qxe6 *
DrN12,6k1/5pp1/1Q5p/p4q2/3P4/5P1r/P5P1/4R1K1 b - - 0 36,h3g3 b6b8 g8h7 b8g3,1693,73,94,13387,crushing endgame fork short,https://lichess.org/qbeJAH1y/black#71,,1258378,qbeJAH1y,1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bg5 Be7 5. Nf3 h6 6. Bxf6 Bxf6 7. e3 O-O 8. Be2 b6 9. O-O c5 10. dxc5 bxc5 11. cxd5 Bxc3 12. bxc3 exd5 13. h3 Bb7 14. Qc2 Nd7 15. Rab1 Rb8 16. Qf5 Nf6 17. Bd3 Re8 18. Bb5 Re4 19. Nd2 Rh4 20. Nf3 Rh5 21. Qc2 Qd6 22. Be2 d4 23. exd4 cxd4 24. cxd4 Rc8 25. Qd3 Bxf3 26. Bxf3 Rg5 27. Kh1 Nh5 28. Bxh5 Rxh5 29. Qe3 Qd5 30. f3 Rd8 31. Rbd1 a5 32. Qb3 Qf5 33. Qb6 Re8 34. Rfe1 Rxh3+ 35. Kg1 Rxe1+ 36. Rxe1 *
